R,G,B
170.51818181818183,31.881818181818183,75.39090909090909
218.88,15.41,83.57
221.68,14.28,86.77
220.57,14.03,87.92
220.56,13.41,85.91
219.27,9.03,76.79
218.42,8.21,72.88
196.28,10.94,68.17
214.26363636363635,11.345454545454546,67.87272727272727
165.84,21.15,65.32
124.99,49.23,70.44
137.69,83.93,83.98
244.05,232.38,168.7
245.42,231.06,167.1
244.58,229.61,165.02
230.44545454545454,216.54545454545453,155.07272727272726
135.49,130.87,102.38
60.01,63.66,63.11
101.26,103.69,83.9
243.15,231.55,170.65
243.86,233.7,172.12
243.36,232.0,169.32
242.93,229.33,168.62
251.29090909090908,250.1090909090909,222.1090909090909
250.41,249.41,219.21
249.44,249.87,218.28
169.62,147.56,123.79
242.68,188.54,151.22
225.58,168.59,135.74
147.84,128.72,113.87
213.4,213.28181818181818,187.9909090909091
250.4,247.11,213.41
173.51,180.17,144.59
171.35,180.99,136.42
171.27,179.34,135.6
155.03,168.29,132.54
153.04,164.64,129.15
131.3272727272727,128.13636363636363,108.07272727272728
190.6,60.21,95.59
216.13,17.63,85.47
218.48,13.03,82.24
219.09,9.37,77.09
219.04,7.04,73.72
218.18,5.52,70.48
217.48,6.28,69.68
216.8,6.054545454545455,66.05454545454545
216.23,7.93,66.44
203.58,12.18,64.78
166.56,83.24,88.24
245.38,231.11,167.09
243.55,228.15,161.91
232.25,215.94,153.52
53.27272727272727,58.3,53.85454545454545
67.08,67.55,59.27
124.7,119.71,96.59
29.54,32.24,37.97
243.68,233.19,171.41
244.09,234.14,172.14
242.71,230.81,167.11
242.46,228.46,165.74
250.5909090909091,251.16363636363636,220.73636363636365
250.31,250.91,220.07
250.26,250.03,219.48
187.69,186.47,164.18
179.67,168.17,145.35
182.85,181.66,161.34
245.14,244.05,214.5
250.61818181818182,249.6727272727273,216.88181818181818
249.71,248.56,209.55
156.78,166.86,130.15
173.17,182.02,138.3
164.33,175.65,135.37
151.75,168.36,132.56
150.0,164.98,130.26
144.46363636363637,155.0,123.45454545454545
212.51,206.07,167.73
190.69,88.96,106.63
215.45,14.15,76.71
219.67,6.07,72.9
218.36,5.24,71.42
216.39,3.69,67.3
217.41,5.41,68.01
216.2,4.363636363636363,65.27272727272727
215.61,5.01,63.45
207.41,11.15,66.19
169.28,124.54,102.64
246.0,230.5,167.68
245.17,228.87,163.06
