R,G,B
54.03636363636364,38.39090909090909,9.49090909090909
118.24,87.07,39.49
143.21,108.27,56.09
152.98,121.56,66.97
162.32,131.32,76.39
166.98,135.98,81.04
176.8,145.8,90.83636363636364
180.5,149.7,95.29
182.74,152.74,100.7
184.64,154.64,102.88
177.27,147.27,95.67
184.27,155.67,103.87
176.03636363636363,148.5909090909091,95.35454545454546
176.3,148.55,97.92
132.92,112.63,73.05
41.22,31.04,18.22
45.78,34.46,20.27
70.39,57.43,30.92
126.7909090909091,103.4090909090909,62.472727272727276
151.77,121.69,71.17
155.59,122.42,70.38
150.11,117.63,61.61
145.09,110.95,53.1
173.69,158.42,33.67
183.31,177.52,30.08
95.03636363636363,65.42727272727272,23.572727272727274
121.9,88.84,35.77
136.5,98.24,46.44
145.92,112.04,57.49
153.5,120.1,65.1
161.53,128.13,73.13
164.45454545454547,131.47272727272727,75.8
150.26,120.33,72.68
166.55,137.23,87.15
155.58,129.14,81.11
175.51,145.34,90.77
179.47,147.71,94.69
181.07272727272726,150.5818181818182,97.53636363636363
161.51,136.47,86.99
88.32,70.61,39.76
72.45,58.41,32.39
72.97,58.05,29.89
70.82,54.58,29.27
67.92727272727272,52.86363636363637,25.8
77.24,56.58,27.1
143.34,107.99,56.44
143.39,107.9,53.63
135.47,99.12,46.46
129.14,91.71,40.14
122.13,87.44,28.41
105.50909090909092,71.1,23.80909090909091
114.52,79.5,31.01
131.56,94.56,41.56
138.73,101.73,46.93
146.0,109.0,54.0
152.73,115.73,60.73
157.5,121.76363636363637,65.82727272727273
155.04,121.59,67.72
101.65,80.52,45.19
72.83,56.95,28.25
165.75,135.33,83.47
173.73,139.17,85.35
172.01818181818183,136.66363636363636,82.86363636363636
112.53,87.95,47.71
70.41,54.18,28.04
69.5,53.5,27.5
68.61,52.61,26.61
67.08,51.08,25.08
62.99090909090909,47.57272727272727,21.536363636363635
59.7,43.6,17.57
107.89,78.18,34.49
136.75,101.24,47.72
129.22,92.22,39.16
121.04,84.04,31.04
111.0,74.0,21.0
104.03636363636363,66.86363636363636,19.054545454545455
113.01,74.9,24.55
120.72,81.32,29.12
124.73,87.49,34.57
134.75,97.99,44.29
140.59,104.39,48.99
148.14545454545456,112.12727272727273,56.763636363636365
151.17,116.37,63.06
138.43,105.8,57.92
123.09,95.52,53.45
163.25,129.93,74.67
162.18,126.29,70.74
161.53636363636363,124.39090909090909,69.8
92.83,69.32,34.55
65.25,49.33,23.41
64.62,48.62,22.62
62.84,46.84,20.84
61.02,45.02,19.02
57.59090909090909,41.627272727272725,15.6
55.68,38.8,13.06
55.07,35.86,9.0
108.36,76.54,31.32
119.4,80.08,29.0
111.94,73.83,21.34
107.52,71.13,17.95
100.92727272727272,58.69090909090909,14.2
106.34,65.22,16.56
113.74,74.14,22.69
111.02,72.58,24.78
122.37,83.39,33.43
131.0,90.8,36.8
128.46363636363637,89.80909090909091,40.845454545454544
68.53,47.8,14.94
109.77,79.38,36.33
150.65,112.57,58.68
150.96,110.24,57.03
143.86,105.07,51.93
145.6909090909091,106.71818181818182,53.92727272727273
100.44,71.45,37.05
58.77,42.95,16.97
59.18,43.18,17.18
57.93,41.93,15.93
54.7,38.7,12.7
52.61818181818182,36.43636363636364,10.436363636363636
50.8,33.8,7.8
48.75,31.13,4.9
75.52,47.37,14.55
106.86,66.88,20.15
105.95,65.25,15.71
100.21,58.08,13.7
