R,G,B
228.58,45.07,45.07
228.57,42.08,42.08
228.8,21.74,21.74
229.16,7.41,7.41
229.39,1.11,1.11
229.16,8.15,8.15
228.83,15.87,15.87
228.92,11.95,11.95
229.21,15.73,15.73
234.57,164.06,164.06
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
246.19,246.19,246.19
200.32,200.32,200.32
171.11,171.11,171.11
172.18,172.18,172.18
172.78,172.78,172.78
173.48,173.48,173.48
172.97,172.97,172.97
174.87,174.87,174.87
185.63,185.63,185.63
193.38,193.38,193.38
194.76,194.76,194.76
203.51,203.51,203.51
205.24,205.24,205.24
93.15,93.15,93.15
0.81,0.81,0.81
0.11,0.11,0.11
24.33,24.33,24.33
106.22,106.22,106.22
163.95,109.34,109.34
222.66,112.5,112.5
221.99,114.59,114.59
217.63,123.11,123.11
212.13,148.99,148.99
225.03,122.43,122.43
245.57,84.17,84.17
253.86,67.1,67.1
253.71,77.07,77.07
253.79,80.49,80.49
253.74,77.52,77.52
253.81,80.1,80.1
253.61,78.9,78.9
254.02,80.3,80.3
253.85,77.59,77.59
253.83,54.97,54.97
253.91,54.75,54.75
253.96,50.04,50.04
254.12,28.52,28.52
254.36,13.95,13.95
254.93,1.36,1.36
254.55,7.35,7.35
254.38,15.0,15.0
254.46,9.88,9.88
254.84,46.86,46.86
254.99,214.13,214.13
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
235.1,235.1,235.1
185.97,185.97,185.97
170.65,170.65,170.65
171.62,171.62,171.62
172.11,172.11,172.11
172.9,172.9,172.9
172.56,172.56,172.56
177.29,177.29,177.29
188.8,188.8,188.8
191.53,191.53,191.53
197.9,197.9,197.9
67.47,67.47,67.47
0.07,0.07,0.07
0.01,0.01,0.01
0.32,0.32,0.32
86.67,69.74,69.74
220.58,110.49,110.49
225.92,112.31,112.31
220.19,117.46,117.46
209.72,144.17,144.17
219.3,113.55,113.55
220.42,118.91,118.91
229.52,112.13,112.13
253.27,69.35,69.35
253.82,61.65,61.65
253.93,76.96,76.96
253.94,66.74,66.74
253.8,69.58,69.58
253.72,76.52,76.52
253.94,71.55,71.55
253.74,62.51,62.51
253.93,52.37,52.37
253.94,44.75,44.75
253.94,37.92,37.92
254.22,17.91,17.91
254.77,4.94,4.94
254.85,3.2,3.2
254.44,11.23,11.23
254.68,6.15,6.15
254.93,98.76,98.76
254.99,245.58,245.58
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
254.07,254.07,254.07
219.82,219.82,219.82
176.37,176.37,176.37
170.6,170.6,170.6
171.21,171.21,171.21
171.71,171.71,171.71
172.35,172.35,172.35
173.03,173.03,173.03
181.56,181.56,181.56
188.17,188.17,188.17
21.96,21.96,21.96
0.02,0.02,0.02
0.01,0.01,0.01
0.2,0.2,0.2
29.66,14.13,14.13
219.16,105.91,105.91
220.4,113.44,113.44
215.25,137.61,137.61
219.73,115.93,115.93
217.01,111.6,111.6
217.57,112.76,112.76
220.52,120.36,120.36
242.62,79.34,79.34
253.71,58.96,58.96
253.82,69.18,69.18
253.7,60.27,60.27
253.83,60.35,60.35
253.79,64.21,64.21
253.98,67.53,67.53
253.94,56.49,56.49
253.77,44.96,44.96
253.91,37.63,37.63
254.17,23.77,23.77
254.65,6.91,6.91
254.93,1.81,1.81
254.56,8.99,8.99
254.71,14.79,14.79
254.96,162.46,162.46
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
248.46,248.46,248.46
204.65,204.65,204.65
171.3,171.3,171.3
170.19,170.19,170.19
170.62,170.62,170.62
171.35,171.35,171.35
171.69,171.69,171.69
129.1,129.1,129.1
0.0,0.0,0.0
0.06,0.06,0.06
0.09,0.09,0.09
0.16,0.11,0.11
0.52,0.35,0.35
116.52,57.4,57.4
219.52,128.38,128.38
216.92,119.78,119.78
220.43,110.36,110.36
218.52,110.17,110.17
215.25,111.48,111.48
218.15,106.59,106.59
222.92,113.41,113.41
252.7,57.74,57.74
253.71,50.52,50.52
253.93,58.95,58.95
253.83,45.16,45.16
253.9,61.64,61.64
253.91,60.8,60.8
253.88,49.39,49.39
253.91,32.96,32.96
254.11,27.5,27.5
254.58,12.26,12.26
254.98,0.42,0.42
254.81,4.58,4.58
254.84,45.17,45.17
254.98,213.62,213.62
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
238.5,238.5,238.5
189.69,189.69,189.69
170.07,170.07,170.07
170.23,170.23,170.23
158.15,158.15,158.15
19.06,19.06,19.06
0.02,0.02,0.02
0.16,0.16,0.16
0.3,0.28,0.28
0.5,0.21,0.21
0.36,0.23,0.23
10.93,6.17,6.17
201.26,115.62,115.62
223.84,107.71,107.71
219.39,107.44,107.44
218.79,111.18,111.18
218.41,103.62,103.62
213.96,110.66,110.66
217.35,110.02,110.02
237.78,73.88,73.88
253.83,41.97,41.97
253.86,46.66,46.66
253.78,45.36,45.36
253.79,46.21,46.21
253.81,56.1,56.1
253.98,39.26,39.26
254.07,21.49,21.49
254.42,15.34,15.34
254.98,0.09,0.09
254.98,0.49,0.49
254.93,95.07,95.07
255.0,244.98,244.98
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
254.68,254.68,254.68
224.1,224.1,224.1
178.08,178.08,178.08
52.93,52.93,52.93
0.91,0.91,0.91
0.13,0.13,0.13
0.43,0.43,0.43
1.3,0.68,0.68
0.63,0.24,0.24
0.53,0.21,0.21
0.48,0.33,0.33
79.1,37.11,37.11
225.51,108.43,108.43
221.56,109.17,109.17
218.98,101.46,101.46
215.96,108.65,108.65
215.31,104.5,104.5
217.84,95.61,95.61
223.99,91.07,91.07
250.54,40.21,40.21
253.93,36.79,36.79
253.81,37.42,37.42
254.0,38.93,38.93
253.97,41.1,41.1
254.11,32.23,32.23
254.37,11.77,11.77
255.0,0.1,0.1
254.99,7.53,7.53
254.97,156.24,156.24
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
140.22,140.22,140.22
4.78,4.78,4.78
0.24,0.24,0.24
0.4,0.4,0.4
1.55,0.88,0.88
2.64,1.12,1.12
1.36,0.58,0.58
0.82,0.42,0.42
0.72,0.57,1.21
15.31,16.77,46.92
171.3,89.33,115.35
223.9,102.72,102.72
220.01,109.12,109.12
216.91,103.63,103.63
219.19,92.51,92.51
220.2,86.32,86.32
220.28,84.52,86.45
213.71,64.25,86.06
234.02,35.4,54.8
253.89,29.48,29.48
254.12,25.31,25.31
254.15,29.73,29.73
254.37,18.22,18.22
254.99,0.18,0.18
255.0,0.0,0.0
254.99,126.41,126.41
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
197.5,197.5,197.5
9.1,9.1,9.1
7.71,7.71,7.71
