R,G,B
203.8,166.48,167.4
177.56,32.36,37.72
156.64,31.56,31.44
140.64,29.52,28.28
135.92,28.56,24.4
137.96,30.96,28.88
131.36,30.2,26.32
132.96,29.56,26.28
118.32,27.24,21.44
117.0,25.4,24.04
90.28,20.84,17.96
59.2,16.44,18.36
39.88,32.92,40.8
130.56,68.4,71.76
109.84,77.8,78.8
179.4,87.04,83.68
209.6,35.0,32.2
213.48,41.08,35.28
216.96,41.96,36.96
216.12,41.12,36.12
217.04,42.04,37.04
216.4,41.4,36.4
216.64,41.64,36.64
217.84,47.04,42.44
219.16,49.76,46.4
215.36,44.52,37.88
217.72,43.28,37.96
203.24,92.8,101.68
184.32,125.04,126.2
183.24,126.6,129.92
182.48,69.48,69.64
106.0,66.28,67.44
188.6,44.16,47.52
141.24,61.24,66.04
180.16,55.6,63.04
147.96,51.88,57.72
145.6,56.4,62.28
165.68,54.44,63.48
205.6,191.08,192.44
247.52,239.36,240.72
241.2,236.68,238.44
244.64,238.88,239.36
242.64,239.6,239.56
242.16,234.76,236.24
202.76,148.88,148.16
174.48,34.6,41.8
173.52,32.92,36.96
168.64,32.24,31.28
164.2,32.88,30.4
160.04,30.64,28.32
154.72,32.12,28.24
150.8,29.96,24.96
147.32,31.0,23.6
149.12,29.48,26.48
129.84,26.4,23.64
76.4,22.16,20.2
37.12,33.08,38.36
129.36,65.96,67.48
108.16,75.52,77.88
177.84,87.32,81.44
208.52,33.76,31.12
213.36,40.32,34.04
216.6,41.6,36.6
216.04,41.04,36.04
216.92,41.92,36.92
217.52,42.52,37.52
217.56,44.64,37.68
217.96,47.16,42.56
217.76,48.24,45.0
217.64,46.6,40.28
216.52,41.56,36.36
203.56,72.0,71.32
204.48,85.6,83.84
194.96,83.48,85.64
186.04,79.04,79.24
98.32,80.56,84.04
107.2,79.64,80.68
128.24,62.12,67.44
180.6,53.36,64.12
179.56,59.8,69.24
175.84,59.32,63.92
175.0,60.6,64.4
200.76,145.96,151.52
242.2,237.28,240.64
219.6,212.4,209.32
177.08,152.6,132.52
184.92,160.2,147.48
195.92,174.44,163.2
192.12,127.76,123.04
169.76,53.08,56.2
173.16,42.88,46.84
163.56,36.4,37.48
162.64,38.68,38.44
158.64,37.72,38.12
156.92,37.64,36.2
157.48,34.2,34.08
152.16,34.48,31.08
152.72,32.88,30.6
150.64,34.08,33.16
120.36,37.48,39.52
49.52,39.44,51.24
147.4,64.76,60.76
118.92,77.08,77.68
178.16,87.56,84.24
209.56,34.16,31.76
214.72,41.2,35.08
215.96,40.96,35.96
216.0,41.0,36.0
216.32,41.52,36.24
216.76,42.16,36.96
217.32,45.28,40.36
218.08,47.28,42.68
219.44,50.24,46.04
218.88,47.68,41.68
215.6,41.8,35.72
216.32,39.8,35.6
208.12,38.88,35.88
212.64,43.44,39.68
189.96,74.88,74.52
111.24,80.04,82.32
167.64,53.28,51.4
101.8,76.16,79.6
109.04,78.88,79.64
106.68,77.64,77.28
107.0,77.8,78.2
103.32,76.16,77.0
105.92,78.68,81.24
98.56,72.44,74.4
98.56,76.16,77.0
104.36,77.36,80.32
97.84,72.64,73.04
106.6,98.24,100.32
113.44,111.16,108.72
115.56,109.4,108.36
111.72,108.52,106.6
119.12,114.44,113.12
117.64,113.44,111.96
119.52,115.96,114.32
119.04,115.64,114.76
120.44,119.4,117.96
106.64,109.0,103.04
114.28,114.96,111.68
139.16,138.6,139.44
146.24,141.32,141.64
118.36,112.28,111.64
109.16,72.0,75.96
104.6,80.08,79.4
175.88,87.44,79.04
210.28,35.12,32.56
214.32,40.6,35.28
216.28,41.28,36.28
216.2,41.2,36.2
216.36,42.36,35.96
216.56,43.56,37.56
217.4,48.4,46.48
219.2,46.12,42.36
217.2,48.24,44.0
217.12,47.32,40.88
216.68,45.96,38.08
201.64,96.08,94.52
192.08,132.76,130.88
190.6,136.88,136.68
187.08,80.36,81.2
102.12,80.56,80.88
122.76,69.84,74.2
135.68,65.64,68.92
186.24,63.56,72.92
182.12,60.32,66.8
178.4,61.32,68.44
183.52,65.68,73.48
191.2,71.88,79.0
175.12,62.6,67.36
187.0,78.56,84.52
197.96,126.76,128.88
203.56,141.48,143.68
202.88,104.92,110.04
201.44,92.36,101.48
228.04,211.88,215.36
235.36,234.36,233.24
233.4,230.28,230.12
232.88,230.72,231.84
232.64,231.68,231.48
220.6,223.24,226.04
201.44,204.88,203.28
193.08,205.52,207.44
211.68,220.12,225.88
219.16,223.44,228.6
208.96,215.64,223.44
161.96,162.92,163.36
175.16,59.88,58.36
127.04,74.24,74.32
178.72,89.8,83.04
207.92,35.4,30.92
213.88,41.84,35.32
215.76,41.96,36.36
215.72,41.92,36.32
217.24,44.0,37.12
218.2,46.88,40.24
218.4,49.24,50.16
217.48,42.88,39.68
218.44,48.64,44.6
216.76,44.52,38.92
216.84,47.04,39.64
199.08,85.04,86.88
197.08,124.2,125.76
190.28,121.72,120.08
187.84,75.12,75.32
103.24,76.24,74.56
145.4,59.84,60.0
136.24,63.88,73.52
179.88,58.44,67.0
177.92,54.12,65.28
175.04,55.48,63.4
180.8,64.28,71.8
170.8,64.0,71.92
167.92,60.52,67.48
188.36,70.56,77.92
200.08,54.08,68.8
198.52,34.76,37.44
200.96,40.6,53.4
200.0,39.08,46.16
201.32,53.76,62.08
210.84,133.32,140.04
189.76,181.16,181.44
202.56,194.08,196.72
218.2,214.52,218.48
194.24,171.44,175.88
179.64,140.84,144.0
167.04,130.92,132.48
161.28,124.52,124.32
146.48,120.96,122.76
120.16,121.36,118.96
73.44,73.68,64.04
91.68,79.56,79.76
95.2,83.0,83.76
176.32,91.64,82.76
209.12,36.52,31.32
214.96,43.16,36.16
215.4,42.4,36.4
216.96,43.96,37.96
218.16,45.16,39.16
217.64,46.92,43.0
217.36,49.08,48.16
217.56,42.56,37.56
218.04,43.04,38.04
216.76,41.76,36.76
217.6,48.4,42.16
202.16,89.44,90.56
194.44,111.76,109.24
196.16,94.56,97.12
187.8,74.84,74.32
104.92,78.24,79.92
147.76,61.12,61.72
135.84,64.08,71.88
178.68,58.72,65.96
178.24,57.6,63.68
181.16,60.44,68.8
63.4,29.04,31.64
173.24,157.04,153.28
141.84,105.44,95.8
134.24,54.12,50.56
199.04,38.68,47.4
200.84,36.12,37.72
201.24,36.48,42.12
200.64,37.4,42.08
198.24,37.56,39.64
192.64,34.52,39.32
221.92,205.88,207.48
208.28,200.64,205.72
182.2,165.2,165.32
161.08,126.56,123.76
163.52,118.72,117.32
157.56,98.32,97.28
139.84,69.8,65.56
125.44,27.84,28.56
113.24,25.92,24.12
39.76,35.68,35.8
190.84,52.32,50.28
140.68,70.24,73.04
175.0,90.84,86.12
210.56,35.96,31.76
215.08,43.08,37.28
217.04,44.04,38.04
217.96,46.96,39.96
217.84,46.84,39.44
218.6,47.0,42.2
217.36,46.96,46.56
217.32,42.32,37.32
216.36,41.36,36.36
216.24,41.24,36.24
217.96,48.68,44.56
206.28,92.44,95.2
205.76,98.32,100.24
209.48,77.12,77.44
189.0,77.36,76.08
86.16,69.36,68.96
122.36,64.6,68.92
135.32,62.2,67.32
181.84,57.56,66.08
179.36,57.6,64.88
184.4,63.2,71.96
79.16,38.64,40.4
108.0,99.56,94.52
79.88,53.92,45.88
132.28,50.8,45.2
161.32,35.08,37.04
194.92,36.52,31.0
199.48,36.4,37.56
197.2,35.4,38.44
201.68,106.32,109.2
178.76,100.04,96.44
195.6,137.0,138.32
184.56,133.28,134.48
181.32,114.72,112.48
181.0,121.28,121.88
185.6,152.84,154.84
188.8,164.88,167.32
181.96,163.48,164.56
183.04,160.48,165.56
190.68,175.52,178.64
163.36,159.44,161.76
91.84,80.16,80.24
95.44,80.84,85.08
177.28,92.88,85.56
211.16,36.8,32.84
215.28,43.44,36.84
217.16,44.16,37.76
219.0,47.2,40.12
217.8,47.04,39.16
218.36,46.92,41.32
218.2,48.12,46.6
215.76,40.76,35.76
216.88,41.88,36.88
216.4,41.4,36.4
215.52,44.8,40.16
197.04,97.0,99.84
189.88,116.28,117.92
186.64,107.24,106.76
191.08,64.08,64.48
95.24,63.96,64.76
172.72,55.0,52.6
139.72,64.52,70.92
183.52,57.84,66.0
182.36,57.12,65.4
185.96,64.24,74.08
181.0,57.2,64.68
142.4,47.88,53.96
129.8,54.36,55.6
83.24,34.44,37.68
95.08,68.92,66.6
191.72,109.6,103.92
175.0,96.48,90.48
195.12,158.76,156.6
179.0,112.88,111.32
160.72,67.36,66.36
171.0,54.76,54.84
154.08,44.4,39.68
168.04,48.44,40.76
156.64,32.76,30.08
147.56,33.44,28.68
155.12,32.92,31.88
146.52,32.08,29.72
133.64,33.36,30.24
98.84,29.52,31.68
38.56,31.68,34.12
181.88,56.92,54.44
125.92,60.24,64.68
169.72,88.44,81.76
210.64,36.64,33.04
214.88,43.28,35.48
216.0,43.0,36.0
218.16,45.16,37.96
217.32,46.92,38.32
218.2,47.0,40.2
217.4,47.8,44.6
215.08,43.28,36.84
216.24,41.56,36.4
215.0,40.0,35.0
213.48,41.56,36.28
202.12,73.0,73.92
187.84,121.68,120.08
190.4,111.68,113.96
189.52,74.6,73.96
92.96,81.32,81.32
99.36,74.6,77.6
134.84,62.0,66.36
185.16,57.44,67.04
190.44,59.68,68.68
185.36,56.84,67.52
179.6,52.64,62.8
181.16,58.84,63.68
181.68,69.0,76.12
166.72,55.64,61.12
172.28,82.84,85.64
173.12,94.12,96.64
185.2,114.84,115.6
165.16,85.88,88.2
178.0,87.04,89.96
159.28,69.92,73.32
179.72,76.6,74.56
162.36,52.44,46.0
178.2,61.24,54.28
163.56,38.44,29.88
151.32,35.44,30.84
166.2,44.16,34.92
150.56,31.56,27.56
152.0,94.24,95.04
178.76,161.56,167.96
88.52,74.36,75.16
101.4,80.88,81.36
106.4,89.0,88.8
175.8,93.12,91.28
211.04,37.68,32.16
215.52,42.8,36.76
216.6,42.0,36.6
217.8,44.48,38.4
218.36,47.8,39.84
218.16,46.96,40.16
218.04,48.28,45.56
215.64,44.24,37.72
215.36,40.96,35.44
214.48,39.48,34.48
216.36,40.72,37.92
204.56,101.16,102.16
203.0,130.64,133.08
202.64,135.28,136.16
189.6,80.8,81.32
114.16,76.24,77.4
201.12,46.6,49.56
148.56,66.36,76.92
189.8,58.84,68.0
190.04,57.04,67.88
187.92,54.84,67.0
181.72,52.56,63.24
187.64,62.24,71.04
185.28,65.16,73.6
173.76,58.28,65.88
194.72,81.32,87.88
169.0,63.96,67.28
187.08,88.64,92.36
165.56,71.32,74.44
192.44,98.6,104.08
163.24,74.32,76.2
189.24,86.44,83.2
172.56,66.56,58.2
182.56,66.56,59.6
173.6,45.12,33.84
155.76,37.64,32.6
173.32,49.96,40.36
155.92,35.04,31.0
150.0,86.36,88.12
181.24,160.08,166.52
105.32,90.48,93.12
160.84,64.68,58.92
129.08,79.36,82.04
177.12,92.12,91.2
211.32,38.16,32.28
216.4,43.2,37.48
217.8,42.8,37.8
217.68,44.28,38.48
218.08,47.4,40.0
218.84,47.48,41.24
217.6,48.0,42.56
216.64,43.64,38.24
215.72,42.12,35.32
214.48,39.48,34.48
213.48,42.2,36.48
200.16,79.6,85.68
192.4,112.96,116.76
184.88,110.84,108.56
184.56,77.32,76.4
94.36,80.72,86.16
93.2,75.68,76.08
135.44,63.72,68.36
189.56,56.52,71.04
189.48,54.48,63.68
185.6,53.8,65.84
185.24,53.92,63.48
190.84,65.84,74.36
181.0,59.84,66.92
181.88,64.32,70.04
189.2,78.28,84.72
173.08,62.92,68.44
192.32,89.28,92.8
168.56,73.68,78.8
196.8,102.96,106.76
166.88,77.56,79.4
194.44,93.72,83.52
177.4,69.68,58.88
176.28,64.8,54.08
171.64,47.24,33.72
155.56,38.76,32.12
173.84,55.6,42.44
154.28,31.92,28.44
137.2,28.72,26.08
133.04,56.52,55.36
52.2,34.8,38.0
129.12,72.12,76.6
113.56,84.04,85.08
179.08,94.92,93.72
210.2,37.2,31.8
216.28,42.28,36.08
217.2,42.2,37.2
216.48,43.08,37.28
217.4,46.72,39.8
217.96,46.76,39.96
218.52,49.08,43.72
215.52,43.0,38.32
216.12,42.4,36.44
215.96,40.96,35.96
214.6,39.28,34.6
201.36,76.0,79.72
188.84,110.56,112.96
198.84,81.6,81.84
192.84,76.56,78.08
115.68,74.24,76.4
196.96,40.48,42.8
153.0,68.4,76.44
188.64,54.68,65.56
187.68,52.64,65.24
185.4,53.72,64.68
193.24,60.96,70.72
188.32,60.12,70.2
179.92,55.48,64.0
186.96,61.64,69.72
173.16,56.28,62.56
169.0,53.16,58.88
182.52,74.52,78.72
167.4,66.0,72.28
184.04,78.52,81.32
163.16,53.16,49.4
161.96,48.64,42.08
161.28,44.16,38.64
148.92,42.2,31.24
166.88,43.72,35.64
150.24,36.2,28.04
158.16,45.32,33.64
139.64,31.8,27.44
119.16,28.24,24.12
103.24,28.44,24.64
47.36,32.28,35.0
138.36,70.08,67.68
121.48,81.16,83.2
179.68,96.56,95.84
210.56,38.04,31.2
216.04,43.0,35.96
217.4,42.4,37.4
216.28,43.12,37.2
217.12,45.08,38.36
218.84,46.64,39.44
217.56,47.92,42.48
217.64,45.44,41.24
217.04,43.24,37.84
216.6,41.6,36.6
215.84,40.2,35.44
204.72,87.6,92.04
191.96,122.04,126.36
197.2,131.92,128.04
192.2,76.08,74.8
97.24,82.2,84.44
99.92,79.32,77.68
132.84,63.04,70.36
187.76,54.0,65.2
189.72,52.36,66.12
190.84,56.72,67.6
196.76,64.28,73.12
183.4,56.6,65.04
189.12,108.8,116.52
213.72,194.6,198.72
193.68,170.08,170.28
164.2,107.44,94.04
190.48,152.04,140.96
185.72,141.0,138.2
168.84,36.92,33.76
177.16,35.4,33.84
169.72,33.64,28.24
165.48,34.04,30.36
153.48,33.04,25.92
156.24,31.28,27.68
142.88,33.8,27.8
142.92,32.4,25.72
143.76,31.12,27.6
133.16,29.04,22.2
126.72,27.4,23.24
64.24,38.76,42.6
146.48,69.36,68.24
127.88,82.04,85.16
178.84,96.2,94.32
210.52,38.32,30.52
215.8,43.4,35.8
217.0,42.0,37.0
217.0,44.0,38.0
218.08,45.08,39.08
217.48,44.48,38.48
216.12,46.32,41.12
215.92,43.48,37.92
217.36,42.72,35.56
216.96,42.96,35.96
216.36,41.6,36.88
206.08,94.6,96.52
189.6,116.48,117.76
186.56,114.32,115.8
190.0,78.72,76.0
82.16,54.0,54.48
176.2,50.16,47.8
144.2,63.68,73.52
190.92,54.84,66.96
192.4,58.32,67.92
102.88,44.32,48.76
110.24,70.0,73.08
177.84,60.04,68.0
215.48,198.04,202.72
240.92,239.48,238.92
236.72,237.36,239.08
236.76,237.32,238.88
234.24,235.04,235.88
236.92,235.04,234.76
181.52,57.8,57.36
191.6,35.04,35.84
179.2,33.96,27.0
174.84,36.04,27.44
168.36,35.24,27.8
159.92,33.8,27.24
153.92,33.48,25.52
158.36,33.48,27.76
156.32,33.68,26.44
153.28,33.76,26.32
138.12,31.0,28.0
99.4,43.64,43.88
113.12,72.88,75.32
113.68,86.6,86.36
176.64,94.64,94.52
208.0,36.0,31.2
214.92,41.72,34.92
216.64,41.64,36.64
217.8,42.8,37.8
217.32,41.8,36.96
216.96,43.76,37.88
216.76,46.4,39.44
215.16,45.0,40.12
215.84,43.6,36.68
217.12,44.0,36.76
215.68,44.2,34.56
206.76,91.16,92.32
197.88,128.96,131.68
198.2,137.2,135.24
192.68,81.24,82.96
79.6,63.8,64.44
121.24,70.52,74.24
136.16,62.64,70.08
191.4,55.68,70.0
180.96,56.0,69.28
29.84,20.64,19.64
178.92,160.64,148.36
176.04,147.68,123.44
170.4,169.48,168.4
242.08,240.8,237.48
242.88,241.6,239.44
241.24,240.24,237.64
238.0,239.2,237.16
234.88,236.16,239.6
182.12,70.76,68.4
189.8,33.8,35.52
147.04,34.52,26.24
149.96,33.56,28.88
139.2,28.72,24.92
147.32,34.6,31.36
138.92,33.6,27.56
131.16,30.96,24.84
132.96,29.68,27.88
107.52,26.08,21.96
99.36,25.68,23.04
51.08,32.84,36.84
166.84,62.08,61.2
127.4,68.76,71.16
173.76,94.32,92.72
207.84,36.08,31.44
214.56,41.36,35.04
216.52,41.52,36.52
216.2,41.2,36.2
217.4,43.28,38.16
215.44,45.16,39.2
217.12,47.64,43.12
216.4,46.52,41.0
217.0,44.24,37.64
217.0,45.2,37.6
217.2,43.52,37.0
203.04,81.4,84.12
200.6,130.8,127.52
191.12,133.6,128.88
192.56,82.48,79.64
78.6,58.24,57.76
150.84,56.12,55.0
144.2,64.16,71.64
190.28,53.48,64.08
189.56,55.32,66.4
84.52,29.12,34.16
169.88,104.72,106.6
194.32,121.28,121.24
197.68,198.88,199.64
244.04,242.64,238.52
240.64,241.24,239.24
239.92,240.68,237.52
236.76,239.44,235.96
239.16,239.64,239.28
189.64,66.32,64.8
194.68,34.2,41.6
187.48,35.44,32.96
184.76,35.64,31.6
174.48,34.88,29.76
171.32,34.68,29.92
164.0,35.32,28.04
163.84,33.84,27.6
166.32,32.96,28.92
162.36,33.88,28.2
142.52,30.4,25.12
82.52,39.52,40.8
99.8,83.6,85.16
100.28,86.0,85.48
173.2,97.0,90.76
207.72,36.32,31.92
216.24,43.04,37.44
216.36,41.36,36.36
216.08,41.08,36.08
218.4,44.2,39.6
216.24,45.44,41.04
217.0,46.56,42.04
217.0,46.52,39.44
217.24,43.68,37.6
216.56,44.44,34.44
216.36,44.36,37.72
218.56,44.76,40.08
217.08,43.16,41.2
213.2,35.68,33.64
200.04,77.68,75.48
80.52,59.84,61.92
142.24,64.04,64.4
139.4,63.68,73.48
189.32,53.0,66.88
188.88,53.88,63.0
185.52,55.16,66.24
192.56,60.84,69.96
191.64,67.2,76.16
224.04,210.2,211.68
235.04,235.8,239.0
211.0,207.68,201.6
182.04,164.08,155.4
191.64,177.04,169.6
215.32,202.56,197.84
190.88,96.36,93.4
190.92,46.48,49.0
186.96,35.36,36.36
184.16,36.72,36.4
178.68,36.88,35.04
176.36,37.68,35.08
179.76,36.48,34.44
182.0,35.24,30.64
176.12,36.12,30.16
182.2,35.56,31.36
182.04,36.0,33.76
136.68,48.24,47.52
188.28,59.76,59.4
141.64,73.64,72.96
173.0,97.4,96.36
211.24,41.56,37.6
217.56,48.56,40.56
216.76,46.92,39.96
218.64,46.84,40.24
219.28,48.44,41.6
216.36,47.4,40.12
217.16,48.24,42.76
