R,G,B
127.23,64.84,68.42
127.64,65.02,67.04
129.89,69.92,70.69
140.63,82.37,79.75
147.35,95.97,87.48
146.46,100.28,89.95
155.2,107.2,97.2
157.34,107.54,95.84
155.69,107.37,92.96
152.08,108.06,96.25
154.36,108.88,96.82
156.5,107.52,93.76
155.0,106.83,92.89
151.71,107.43,92.37
154.38,108.16,92.8
143.24,99.74,100.89
99.37,93.79,103.29
91.35,97.77,93.29
109.53,85.59,67.47
118.64,80.88,53.51
116.73,66.71,51.81
115.63,66.58,57.76
126.75,75.53,59.38
140.23,73.47,61.08
128.91,68.84,50.6
124.47,59.12,49.8
131.62,66.64,57.21
139.94,68.86,72.07
157.53,77.98,74.97
159.1,77.08,78.12
155.21,71.15,71.04
149.23,70.07,80.69
134.62,61.08,77.93
114.44,46.18,68.99
115.47,47.72,67.25
125.72,52.03,67.21
126.38,53.51,66.27
132.72,60.45,65.34
141.47,66.08,68.19
134.27,59.65,68.67
143.56,64.81,70.85
144.47,66.34,71.13
138.32,61.05,67.6
138.74,64.68,64.07
137.64,65.88,62.65
135.71,63.9,66.28
133.01,62.01,68.01
131.02,62.01,68.56
127.66,60.74,67.7
127.93,64.74,66.94
132.86,73.98,74.05
140.51,85.72,81.69
145.61,93.52,85.2
146.72,98.31,88.68
154.94545454545454,106.94545454545455,96.94545454545455
156.58,107.08,97.95
155.75,106.7,97.81
154.46,106.14,97.28
155.55,107.08,96.97
155.55,107.15,92.63
155.79,105.95,92.54
153.73,106.34,93.27
151.24,110.48,93.83
141.31,96.4,98.03
104.4,76.28,90.91
98.33,85.36,83.87
102.44,88.69,61.64
113.46,76.64,49.56
108.51,60.56,52.59
114.32,59.54,60.69
110.06,57.74,50.21
117.93,59.47,50.86
118.19,56.44,50.22
124.4,57.24,47.31
125.59,59.69,47.61
148.66,73.7,75.42
150.29,71.52,69.02
153.83,70.64,64.06
154.19,69.48,66.68
154.43,75.45,83.65
137.09,64.75,75.23
118.93,50.05,70.77
109.8,43.32,63.05
121.22,50.29,73.26
129.65,55.98,65.71
126.55,57.24,64.75
143.81,70.46,68.1
143.41,64.57,69.01
139.35,59.61,71.07
147.64,66.68,72.39
145.0,64.02,72.65
138.02,62.82,70.88
136.31,64.29,66.08
133.77,62.96,65.52
133.61,62.07,68.27
131.21,62.61,68.9
127.92,60.92,67.92
126.55,62.87,68.91
131.85,73.71,76.53
136.04,85.26,80.02
143.5,93.94,84.67
146.03,97.8,87.81
154.12727272727273,106.12727272727273,96.12727272727273
154.85,106.35,97.85
154.49,105.49,98.49
154.38,105.38,98.38
153.79,105.14,96.59
154.4,106.9,91.5
153.04,108.0,90.7
151.44,107.77,90.8
149.42,111.09,92.17
135.17,91.41,98.16
101.72,72.87,90.41
93.84,72.36,78.16
107.12,75.43,67.29
117.12,72.64,56.31
104.95,65.86,52.3
107.65,58.67,53.62
114.8,58.99,61.19
115.55,61.24,61.59
112.49,53.95,51.38
121.54,57.2,56.85
128.42,59.67,58.84
137.79,66.33,66.0
149.77,70.11,66.22
139.26,59.15,53.49
152.6,67.34,59.37
156.19,76.18,77.96
143.29,68.16,76.13
123.8,53.68,72.87
109.95,41.81,62.64
118.69,47.88,68.61
133.95,62.92,69.76
129.33,60.67,63.5
136.68,64.38,68.34
152.7,73.19,69.84
141.51,62.04,71.54
143.64,63.5,70.72
148.81,66.26,69.63
142.23,64.49,69.93
135.93,62.62,69.92
132.38,62.89,68.69
131.02,62.22,67.32
128.09,64.19,68.8
127.36,64.36,69.76
126.53,63.35,68.78
130.07,72.02,74.52
136.4,85.4,80.2
143.61,95.81,85.81
146.04,98.04,88.04
154.2,106.2,96.2
154.76,105.86,97.36
155.9,106.1,99.1
154.93,105.13,96.69
154.48,105.0,96.56
154.05,106.07,94.26
153.29,108.43,90.94
150.06,110.16,90.34
149.09,110.52,92.86
135.18,92.24,99.53
106.83,74.77,89.99
92.98,69.4,74.99
97.0,84.92,77.97
111.32,75.01,50.55
103.79,71.89,50.95
103.95,62.8,50.04
166.09,112.36,131.46
183.54,129.77,149.17
117.68,61.34,59.92
112.91,54.78,50.7
123.36,53.9,55.49
130.79,57.2,61.75
135.83,63.12,61.74
147.71,67.31,58.93
149.12,64.12,52.04
157.82,71.9,72.07
151.55,74.09,78.78
128.59,58.58,72.86
112.26,44.13,66.87
115.24,44.61,63.58
127.78,61.52,68.26
137.37,67.57,69.15
129.0,59.99,67.75
150.93,72.6,71.83
151.96,71.26,71.0
139.56,62.19,70.44
146.79,66.33,68.72
146.17,68.42,71.93
137.7,63.99,70.9
129.29,63.21,71.56
128.39,62.98,70.61
126.24,62.04,70.05
125.66,61.86,70.46
126.88,63.13,70.43
130.49,72.66,74.52
138.27,87.01,83.86
143.37,95.49,86.19
145.36,97.36,87.36
154.07272727272726,106.07272727272728,96.07272727272728
156.16,107.16,98.46
156.36,106.36,98.96
155.82,106.18,97.16
154.85,105.52,96.51
153.56,105.49,93.96
151.69,105.69,91.43
148.84,107.19,91.57
147.59,107.89,91.16
133.33,91.8,97.15
106.2,66.36,90.19
102.85,64.53,74.22
100.08,73.2,64.56
106.18,78.33,58.74
105.14,75.97,53.95
105.45,65.98,51.05
165.5,113.11,126.46
204.34,147.79,171.37
133.84,69.86,88.75
103.88,38.71,54.42
111.87,45.94,52.17
132.98,59.55,64.21
141.5,71.54,74.8
129.82,59.82,56.56
144.09,58.95,48.63
157.47,71.62,63.54
154.48,77.63,80.04
133.01,63.89,73.4
115.31,50.46,70.06
110.74,45.62,63.03
120.52,55.68,69.6
141.82,70.39,72.78
132.86,61.32,67.46
139.69,64.34,69.13
155.97,75.73,71.44
145.64,65.14,72.5
140.52,62.88,73.28
145.65,69.2,73.24
139.47,67.9,69.05
130.2,65.13,70.4
127.9,61.5,74.52
126.99,59.14,71.6
126.9,57.7,68.7
128.57,60.73,69.74
132.85,72.44,74.95
139.86,87.91,85.04
142.06,93.4,84.56
144.95,96.87,86.93
153.35454545454544,105.35454545454546,95.35454545454546
155.71,106.71,97.21
156.56,106.56,97.56
153.74,105.54,95.64
152.3,104.3,93.1
151.3,103.3,89.3
151.18,104.58,89.88
150.38,104.38,89.38
149.15,105.55,89.85
139.99,98.42,93.74
111.4,71.78,96.64
99.43,71.23,83.34
97.43,66.41,64.7
110.34,72.59,64.12
106.21,68.2,56.95
104.83,76.84,55.82
137.42,87.43,88.69
133.28,74.31,104.59
100.84,45.85,79.24
91.9,24.78,40.15
96.48,32.96,51.47
136.74,68.93,81.52
150.29,80.84,88.3
146.13,71.5,68.89
138.25,55.33,38.59
158.01,74.92,62.0
156.58,80.34,80.47
138.12,68.12,73.7
118.27,55.94,72.76
113.73,48.61,66.01
118.74,51.16,66.66
136.89,64.95,73.32
141.54,68.04,72.04
131.46,61.1,66.82
148.71,71.93,72.21
150.61,69.65,72.7
141.4,63.81,74.84
140.27,68.79,76.71
137.29,70.37,75.02
134.02,66.75,75.88
128.9,60.9,73.9
126.61,58.31,72.41
125.97,57.97,68.97
128.4,62.4,70.8
135.62,74.86,76.54
142.59,85.4,80.67
144.86,92.05,83.52
145.06,96.66,86.96
152.42727272727274,104.42727272727272,92.02727272727273
154.13,105.73,93.53
156.44,107.64,95.64
154.83,105.67,95.65
152.08,103.38,91.95
150.86,103.46,88.26
150.57,103.31,88.67
150.7,103.5,89.1
151.39,106.74,89.93
149.98,107.24,90.99
121.03,73.95,94.9
102.98,67.41,87.53
102.93,64.32,70.08
102.03,62.43,63.0
107.92,67.11,62.38
113.35,71.94,55.19
115.95,69.64,53.86
110.02,49.68,71.2
107.3,53.07,84.22
83.22,19.51,36.6
92.99,29.1,47.02
113.25,49.03,60.7
170.09,100.7,115.83
154.15,72.09,69.64
138.63,52.85,34.15
165.1,83.84,65.13
165.86,86.27,82.06
151.84,75.87,71.43
124.89,58.7,71.51
116.08,48.86,68.5
118.48,47.41,65.16
127.19,56.98,70.66
140.75,70.02,71.03
134.9,62.76,71.21
136.69,63.82,71.52
146.1,68.92,71.9
140.38,64.9,74.61
134.76,64.23,74.88
135.22,66.53,77.86
135.99,67.23,77.59
132.48,64.48,76.26
128.18,61.18,74.07
126.87,58.63,69.63
126.4,60.53,67.75
132.52,71.45,71.87
141.43,82.82,76.85
146.17,91.72,83.36
145.85,96.31,87.03
152.14545454545456,104.14545454545454,90.14545454545454
153.84,105.84,91.84
155.98,108.02,94.0
153.71,108.18,92.93
151.59,105.76,90.21
152.26,105.3,89.3
151.27,103.6,89.0
151.35,103.05,89.1
154.91,105.73,89.57
154.82,110.06,88.7
137.72,83.07,91.32
111.25,65.92,86.62
98.53,58.88,67.62
96.96,65.6,68.2
98.91,72.03,61.63
109.62,72.15,53.85
122.11,69.56,53.36
106.02,50.37,52.71
85.8,25.8,38.36
92.98,24.99,36.17
98.95,33.39,53.09
109.86,40.47,56.74
178.06,104.43,121.93
155.77,68.8,64.98
140.61,50.0,34.93
161.85,81.46,69.42
169.91,89.73,81.99
164.15,83.01,72.02
131.36,60.6,71.88
119.8,49.53,71.16
115.95,47.8,65.48
119.81,54.01,67.56
135.05,65.21,70.8
141.88,68.43,72.81
131.93,59.44,70.38
140.0,64.29,74.56
139.68,65.39,72.8
134.9,63.11,73.95
133.28,63.55,75.18
135.19,65.39,76.39
131.99,63.99,74.99
127.97,61.83,74.02
127.58,59.18,70.15
128.88,59.23,66.84
132.09,68.6,69.27
140.57,82.85,77.95
146.6,91.85,83.67
146.26,96.03,86.99
151.5090909090909,103.50909090909092,89.50909090909092
154.86,106.36,92.36
153.72,107.83,92.86
154.39,106.86,92.65
153.17,105.47,90.87
150.87,106.16,89.6
150.97,106.48,90.2
151.04,104.84,92.78
152.86,106.83,92.03
157.55,108.06,89.3
162.89,102.0,97.76
113.92,68.79,81.31
108.04,59.54,76.01
99.66,61.0,67.35
95.07,63.11,60.29
106.95,74.75,55.88
112.99,63.4,46.23
110.19,56.98,49.39
97.27,38.62,41.69
91.07,30.24,43.76
101.47,39.56,58.49
102.73,35.13,50.89
174.0,97.39,109.99
151.07,60.14,47.9
143.13,51.49,37.54
151.42,73.64,71.48
165.01,88.89,84.73
167.75,90.26,76.76
135.42,62.82,70.84
120.24,49.24,70.49
116.67,49.34,68.3
117.93,52.28,65.84
126.61,61.92,71.53
141.87,70.44,73.4
134.21,60.69,72.78
132.24,59.71,73.33
136.57,65.08,74.17
136.12,65.08,73.2
132.74,64.43,73.26
131.98,64.78,74.38
130.68,62.68,77.68
129.0,62.42,75.6
130.9,62.15,71.15
133.03,60.85,67.09
135.87,69.35,69.8
141.88,81.8,77.69
147.78,91.04,83.87
151.9,91.59,84.83
152.27272727272728,104.27272727272727,90.98181818181818
154.38,105.95,94.04
153.08,106.37,93.38
154.03,105.55,94.14
153.94,105.29,93.49
151.56,105.86,90.62
151.67,106.66,89.81
151.59,105.09,90.75
152.19,105.83,90.51
156.69,106.52,90.71
170.58,104.97,105.25
135.17,72.48,93.65
111.72,61.67,81.8
106.63,61.32,69.62
96.61,58.02,65.11
96.36,59.83,59.76
101.14,51.53,44.71
102.79,51.6,45.97
95.93,37.91,38.99
90.6,31.86,38.37
94.18,34.31,46.66
106.04,38.4,52.05
168.28,90.59,97.38
141.5,52.39,44.68
148.69,56.0,41.18
161.62,78.66,56.26
175.26,91.74,75.28
173.16,93.04,78.69
138.18,64.16,71.66
121.43,49.47,70.58
116.62,49.05,69.51
119.07,53.64,64.61
122.33,56.79,69.43
138.8,66.34,78.03
138.33,64.22,79.71
131.47,58.67,75.02
134.52,62.7,75.81
136.41,66.37,74.01
132.91,64.15,72.56
132.14,63.78,73.74
132.08,62.88,78.28
132.24,61.97,75.95
133.87,61.07,70.53
134.62,62.46,67.69
138.22,71.68,71.3
143.21,84.26,80.19
170.31,86.81,69.38
199.29,50.72,41.16
152.0818181818182,104.08181818181818,91.9
152.75,104.35,95.55
153.06,105.06,95.06
154.28,104.65,93.94
154.35,104.48,94.23
152.3,105.0,91.8
151.69,105.41,89.92
152.51,104.89,90.29
152.77,104.97,92.17
155.58,104.86,93.2
155.62,96.2,99.21
128.82,62.21,89.03
113.07,56.52,80.05
108.24,57.04,77.04
99.86,53.08,66.75
96.81,50.96,61.74
96.09,45.34,48.54
100.93,50.02,48.37
96.92,39.74,41.85
100.62,41.13,43.48
87.88,26.68,33.32
120.16,42.69,45.55
136.07,53.05,47.53
131.74,49.64,41.73
148.85,64.15,42.17
154.87,82.61,75.21
156.06,78.1,76.74
181.54,99.35,78.41
140.92,64.64,72.31
123.7,50.93,68.18
116.0,47.86,71.87
119.7,54.17,65.05
121.24,54.94,69.34
133.95,61.26,77.84
140.08,66.42,78.86
133.53,61.31,74.4
133.34,60.48,77.52
135.97,63.79,75.19
134.18,63.77,73.28
133.34,63.32,73.46
133.76,63.36,75.16
133.8,61.92,73.7
134.44,61.44,69.64
136.18,64.68,68.18
139.82,73.55,70.95
149.11,86.21,73.65
208.53,89.12,39.91
206.73,55.66,27.83
152.02727272727273,104.02727272727273,93.60909090909091
152.45,103.57,94.85
153.5,104.11,93.12
154.1,107.28,91.95
152.75,106.78,91.24
150.66,106.36,92.18
151.77,105.58,94.62
152.42,105.14,94.78
152.7,104.7,94.7
155.64,105.47,96.97
149.04,91.04,97.64
127.41,61.22,91.75
117.36,50.36,76.22
113.8,55.69,78.21
105.09,52.69,74.4
99.78,44.48,59.72
99.23,49.58,57.76
99.94,51.55,57.43
97.75,39.74,44.63
97.24,35.4,41.57
92.2,25.57,33.7
96.5,25.98,32.48
96.58,30.15,37.38
107.07,35.44,36.12
150.11,67.13,52.82
155.95,91.25,79.8
150.3,82.21,82.28
179.06,99.92,78.82
143.59,70.53,73.37
127.12,55.03,68.15
116.95,48.3,72.09
119.41,52.56,67.92
122.61,52.8,66.66
125.73,54.24,73.91
137.59,64.18,79.35
138.74,63.61,76.45
136.39,60.19,76.9
138.36,62.36,76.84
135.99,63.15,76.04
133.74,62.78,72.14
132.84,62.84,72.84
132.6,61.46,72.2
133.85,62.37,69.85
137.41,67.6,69.48
141.53,77.94,72.27
168.03,90.49,63.67
217.97,93.61,28.29
204.9,65.48,29.68
151.21818181818182,103.21818181818182,92.41818181818182
151.26,102.46,92.74
153.11,103.75,91.89
153.12,106.78,90.74
150.76,106.19,89.98
149.76,106.26,91.86
149.42,103.87,92.74
150.81,104.42,93.34
151.92,103.92,93.92
156.55,105.59,98.92
147.4,87.98,99.37
127.46,60.71,91.57
123.24,52.54,79.48
118.34,47.1,68.55
118.38,51.65,70.85
106.09,47.72,66.9
105.23,45.59,62.08
107.49,45.39,59.68
102.57,36.2,45.42
98.08,35.13,43.56
96.04,30.48,38.51
92.13,28.04,32.93
97.47,34.64,40.19
102.66,32.69,37.83
148.86,56.21,36.08
196.15,99.58,47.63
153.26,87.25,78.88
177.4,100.16,77.64
144.76,72.3,74.54
131.84,61.09,68.82
119.11,51.54,68.49
120.33,52.23,72.19
124.89,53.76,68.09
122.42,50.86,69.98
132.96,59.27,76.11
142.12,65.51,78.5
138.69,61.35,78.53
136.41,60.41,79.4
134.4,61.56,76.68
133.17,61.61,71.37
132.2,61.75,71.93
132.71,62.31,72.52
134.2,63.78,71.06
136.11,66.1,71.67
141.21,74.42,74.31
189.17,93.93,52.93
219.39,93.3,28.74
201.19,74.58,25.1
151.3272727272727,103.32727272727273,89.32727272727273
153.42,105.96,90.16
154.56,107.56,89.96
153.38,106.98,89.62
148.2,105.6,90.05
148.96,105.46,91.06
149.01,105.66,91.21
150.46,106.92,91.25
153.28,105.48,92.68
156.96,105.83,95.26
147.59,85.89,98.69
130.65,61.1,89.14
128.17,54.48,80.35
121.37,46.07,66.97
128.88,51.3,62.28
123.22,55.67,63.28
114.33,49.04,62.92
114.32,44.49,61.51
108.0,42.49,49.76
105.29,40.09,48.02
97.84,32.69,36.42
96.16,30.16,32.16
97.59,33.06,36.74
102.33,37.54,44.09
139.92,54.72,35.98
208.31,100.06,32.34
187.31,88.11,49.36
180.25,101.9,80.4
148.16,72.61,75.75
134.49,65.95,73.03
120.72,54.45,67.69
120.68,52.58,72.38
128.63,55.93,72.63
126.72,53.32,69.42
129.88,54.88,74.88
144.12,64.62,78.22
143.11,64.05,78.37
135.37,61.23,77.95
132.85,62.27,77.39
134.84,61.94,73.84
133.54,61.24,72.14
132.76,64.86,73.16
132.17,65.17,72.17
133.87,64.47,71.97
142.35,69.06,71.7
199.84,96.3,47.44
212.53,94.12,28.45
200.41,82.78,27.61
151.1,103.26363636363637,89.28181818181818
154.67,107.55,89.35
152.87,108.1,89.15
151.92,107.63,90.43
148.76,105.92,89.66
148.65,105.45,90.07
149.83,107.66,92.66
153.05,109.25,91.98
152.35,108.52,90.32
157.61,105.31,93.12
146.22,85.37,95.46
131.58,64.12,88.21
127.88,55.46,77.29
121.01,45.98,65.55
128.93,50.34,62.91
130.07,55.08,59.13
143.48,66.49,62.32
144.71,62.45,63.6
132.4,57.92,61.14
119.79,53.84,54.37
109.14,45.85,46.29
103.78,37.17,38.44
109.18,39.23,40.02
102.38,39.61,49.34
114.0,46.61,48.38
189.82,84.19,32.77
214.72,101.81,31.29
216.21,104.8,62.34
155.04,76.41,81.37
138.11,69.03,79.15
124.35,57.45,70.42
120.28,51.58,70.56
130.32,58.33,74.1
132.11,59.01,71.87
129.32,55.66,73.92
141.66,61.99,78.21
148.78,65.08,79.64
141.72,63.91,77.18
137.5,63.2,77.35
134.37,61.86,73.79
133.66,63.18,71.18
133.23,66.07,71.07
135.22,67.02,72.82
135.13,67.61,74.46
146.89,71.15,72.0
206.02,98.98,53.54
206.23,91.93,29.27
188.18,79.45,26.91
151.4090909090909,103.86363636363636,89.7090909090909
154.5,107.58,88.54
150.65,107.32,89.17
150.11,107.2,90.3
150.36,107.38,90.68
150.74,107.84,91.84
150.2,108.9,93.39
153.0,109.09,90.79
149.46,107.74,88.03
155.93,104.42,93.7
141.88,85.23,96.24
130.77,64.54,88.75
127.89,56.01,77.16
121.53,46.79,65.31
127.89,50.27,62.23
127.08,54.22,58.58
142.32,69.63,62.47
148.68,72.96,68.65
148.17,75.09,63.94
171.27,99.72,82.79
144.59,75.72,69.84
123.61,50.07,41.96
133.72,56.54,63.15
120.17,49.39,61.93
107.47,42.88,58.0
165.15,68.49,39.01
222.4,110.5,31.17
228.68,117.43,50.92
174.24,83.53,74.59
140.54,71.69,81.37
127.97,60.8,72.79
119.28,50.74,68.9
125.98,58.68,72.41
135.24,64.42,72.66
131.5,59.34,71.94
135.67,59.8,76.08
147.57,63.02,77.81
145.38,62.73,77.23
139.8,62.42,76.66
135.29,62.6,75.0
136.39,62.63,74.3
136.39,67.08,72.88
138.18,69.18,74.18
136.27,70.76,72.99
151.03,75.94,72.76
204.59,91.5,83.27
191.44,74.32,50.93
165.15,61.54,26.31
148.65454545454546,105.35454545454546,88.48181818181818
151.62,107.47,89.52
151.57,105.67,90.64
148.34,104.87,89.35
148.12,105.49,89.54
149.0,107.7,91.4
152.34,107.85,93.28
152.32,107.02,89.02
152.13,106.74,89.5
152.57,104.31,95.82
138.65,81.63,94.41
129.5,61.5,88.11
126.62,55.49,75.17
122.54,49.98,65.59
128.89,52.83,59.99
128.28,55.78,59.6
143.41,73.79,65.64
152.51,78.33,72.96
144.64,67.68,64.16
175.85,91.56,68.91
170.93,93.63,81.64
155.04,80.48,76.98
163.39,86.89,91.14
124.21,50.33,59.97
119.98,52.66,73.92
133.63,51.96,47.3
226.56,112.34,31.76
227.27,120.33,34.03
202.91,93.24,55.74
142.23,74.22,81.26
130.44,65.43,72.78
118.97,53.15,65.71
121.77,55.27,70.57
138.84,64.55,73.42
139.23,60.7,72.51
132.63,56.29,74.37
142.64,60.38,75.43
145.58,62.58,75.06
140.5,61.7,74.36
137.42,62.76,78.07
136.53,64.33,75.27
138.64,67.14,76.54
140.99,69.99,77.99
140.17,71.91,76.35
155.71,80.29,80.79
189.93,68.99,83.48
170.33,48.01,51.26
151.65,70.22,44.32
149.9090909090909,105.7090909090909,89.56363636363636
149.95,106.48,89.78
151.79,106.92,91.1
152.4,104.96,90.2
152.17,104.98,90.18
151.6,105.4,90.6
151.35,104.81,90.59
151.64,107.29,90.16
152.3,109.0,92.01
153.83,104.4,97.76
136.35,77.72,94.97
129.38,57.96,86.85
126.24,52.84,73.57
123.8,51.17,67.49
130.32,54.66,60.5
132.19,57.73,64.89
144.7,73.78,68.51
158.64,82.41,80.29
179.24,63.3,58.6
231.97,66.77,35.46
226.67,74.9,40.19
191.19,81.49,61.19
181.03,87.3,65.68
149.55,61.34,60.49
119.76,51.92,76.59
117.5,48.91,72.05
197.88,96.29,35.68
228.02,120.33,31.09
220.38,103.63,40.0
149.69,77.58,78.11
132.48,68.48,72.07
121.5,55.77,63.96
120.04,52.89,68.13
135.88,62.46,72.73
140.06,62.73,72.06
131.99,58.06,72.93
138.83,59.43,74.4
148.23,64.07,75.91
143.94,64.9,75.58
139.08,63.31,75.94
139.9,63.5,75.9
139.57,65.51,76.31
139.27,68.7,77.53
141.6,73.81,79.22
157.33,79.28,83.81
168.61,57.52,71.5
145.23,49.73,49.22
158.19,108.89,78.92
151.0090909090909,105.00909090909092,90.19090909090909
149.06,105.88,92.84
151.8,107.96,93.9
153.43,106.49,90.73
152.28,104.98,89.58
152.0,104.0,90.0
151.92,104.12,90.02
149.39,106.49,90.59
148.7,108.6,91.85
153.49,102.59,95.64
135.15,75.35,92.7
126.38,59.17,87.91
123.33,53.03,73.14
124.87,52.07,69.57
132.45,57.35,61.35
136.08,58.76,70.93
143.5,70.06,72.43
166.38,83.28,82.16
200.56,51.46,50.67
232.84,35.81,32.53
234.64,66.14,32.64
234.0,74.6,32.95
221.68,91.05,39.22
219.84,96.68,39.23
138.83,61.26,81.71
126.04,58.86,89.04
142.75,59.74,51.44
229.93,128.45,38.34
227.47,115.27,34.27
174.2,81.39,62.55
142.17,74.83,73.46
126.37,59.55,66.34
119.67,51.67,66.67
130.37,58.19,72.31
140.36,64.68,74.2
137.02,60.98,73.28
137.62,59.0,74.97
145.78,64.0,73.58
144.46,66.14,73.59
142.53,65.37,73.59
141.54,62.74,72.94
141.21,63.27,74.59
139.29,66.05,77.25
142.58,74.71,81.82
158.33,74.18,81.8
144.8,53.7,62.53
146.32,80.71,75.07
175.38,130.22,95.93
149.28181818181818,105.46363636363637,90.06363636363636
148.56,104.64,94.04
148.7,104.87,92.06
149.83,105.89,89.34
149.8,104.98,88.06
151.81,104.59,89.33
150.78,103.76,91.62
149.46,104.33,88.82
149.81,105.08,90.04
152.07,99.93,96.21
134.41,74.14,93.6
125.7,59.92,89.82
121.36,52.83,74.99
123.65,52.27,72.74
134.61,57.46,64.9
141.7,61.76,76.52
140.51,67.7,74.84
175.59,86.4,80.48
230.93,35.71,35.62
232.18,39.61,32.14
232.01,49.46,31.67
233.3,68.52,31.77
230.92,85.39,33.81
231.45,102.26,29.85
201.77,93.64,46.09
125.35,52.0,76.72
117.39,50.26,73.89
196.14,101.86,44.3
233.88,130.25,50.89
210.34,93.97,47.03
156.51,82.33,72.05
130.11,61.66,67.54
121.51,51.05,67.07
124.27,54.07,72.69
140.32,61.9,76.8
142.37,61.14,73.78
138.04,58.69,73.28
142.7,62.36,71.3
143.88,65.8,71.96
142.75,64.77,71.47
143.47,62.23,71.47
140.79,64.33,73.48
140.41,69.02,77.78
150.42,81.89,85.9
153.32,71.38,74.42
142.98,74.43,70.57
171.93,130.21,102.9
188.81,138.16,118.78
149.05454545454546,105.78181818181818,90.23636363636363
149.16,105.16,94.76
148.24,104.54,91.24
148.28,104.74,88.02
149.36,106.04,88.47
149.32,106.34,89.42
149.97,103.96,91.64
150.34,103.92,88.8
151.27,104.86,90.42
152.43,99.8,96.93
136.26,75.86,95.86
128.04,61.99,92.83
123.06,54.36,77.47
122.85,51.79,73.6
133.59,59.19,69.54
141.15,64.29,82.7
136.87,64.66,74.06
197.81,100.77,87.53
227.13,68.15,39.44
229.73,48.7,29.34
232.65,67.3,28.1
231.07,69.03,27.99
231.15,75.48,32.49
233.05,97.24,32.07
234.15,106.19,29.31
207.72,98.29,39.14
128.91,57.59,75.95
134.64,59.97,59.42
231.28,134.95,57.19
228.18,114.9,48.22
173.89,80.37,65.41
134.36,64.92,71.36
125.2,53.88,69.74
121.42,52.08,71.21
136.7,57.7,73.57
144.01,62.5,71.11
139.14,61.8,72.22
138.49,62.91,70.35
143.48,63.07,70.24
146.45,62.89,71.48
143.73,62.26,71.2
141.58,66.57,72.48
142.97,73.45,76.73
165.75,99.69,88.9
166.24,101.63,79.54
169.47,118.72,79.78
160.35,107.77,73.71
158.97,103.16,85.39
149.56363636363636,106.2909090909091,90.74545454545455
149.65,105.65,95.25
148.18,104.48,91.18
150.52,104.82,88.82
152.92,107.22,90.32
153.14,107.44,91.24
152.42,105.28,91.32
152.95,104.97,90.58
152.8,106.5,91.99
152.4,99.9,96.94
137.35,76.95,96.95
131.93,65.63,98.33
126.83,57.93,82.13
124.72,53.32,77.57
134.04,61.09,72.54
140.33,65.58,83.87
131.32,60.42,75.07
167.17,88.19,87.6
224.27,93.96,52.62
230.76,70.87,29.3
233.39,73.98,28.8
231.1,85.64,31.74
231.82,79.76,32.0
232.39,86.98,28.62
234.17,105.11,29.82
231.76,111.36,28.18
202.95,101.74,44.39
121.18,54.6,72.95
180.79,98.63,43.82
231.47,135.16,65.28
201.61,90.31,49.99
141.09,68.03,71.48
131.39,57.05,69.38
120.09,50.64,68.31
129.98,55.01,70.2
140.08,61.72,72.33
137.68,64.04,72.21
139.06,64.06,71.36
145.97,63.96,69.59
151.16,63.04,69.32
144.54,62.34,69.84
143.33,69.23,73.51
143.67,78.29,75.55
168.76,114.37,81.72
155.75,100.96,66.31
138.56,78.26,60.19
145.95,89.27,80.89
148.2,93.39,84.46
150.0,106.72727272727273,91.18181818181819
149.1,106.21,95.53
147.64,106.48,92.34
149.92,106.45,89.66
152.23,108.07,91.29
153.63,108.34,92.69
152.0,108.28,92.33
151.96,108.86,92.23
152.3,109.12,93.52
151.12,101.36,96.6
136.64,75.28,96.02
132.27,64.59,98.01
129.47,58.68,83.99
128.5,55.26,79.31
136.19,64.95,75.71
148.52,69.95,85.38
171.56,70.24,65.47
204.99,85.15,55.33
223.2,81.09,39.0
233.05,92.84,31.97
231.77,84.88,30.26
230.42,95.51,30.93
232.88,98.59,30.73
235.83,96.43,29.62
234.82,96.17,28.31
234.59,112.24,30.57
232.92,116.92,35.52
181.37,82.7,51.82
126.09,54.03,63.01
221.61,133.41,55.94
222.64,112.81,43.36
164.27,73.54,59.26
135.99,55.85,66.53
124.28,50.91,69.78
127.27,56.31,71.6
139.67,60.92,74.32
138.51,64.57,75.94
137.29,62.92,73.7
141.98,61.49,73.25
146.06,59.68,70.34
141.59,60.87,67.87
145.46,73.32,77.24
156.1,95.3,81.59
159.36,102.8,69.38
120.66,56.47,43.6
140.36,83.78,74.64
147.1,95.67,88.15
148.01,94.45,85.72
150.0,106.72727272727273,91.18181818181819
149.08,106.99,96.02
148.56,109.26,94.58
147.9,109.19,94.06
148.57,109.21,93.84
150.05,109.05,92.65
150.73,108.35,91.51
151.1,108.3,91.2
152.61,109.11,93.5
149.98,100.87,95.35
136.89,74.82,96.08
133.0,64.37,98.28
131.65,58.88,85.75
133.58,55.32,81.89
162.04,64.97,76.58
213.14,74.97,55.24
234.43,71.86,28.55
234.78,75.89,32.78
233.76,70.71,32.89
233.42,89.59,32.8
230.81,97.48,32.85
230.9,97.96,30.33
233.33,102.25,28.53
235.79,105.16,26.67
234.8,109.07,27.07
236.23,113.9,29.64
236.39,121.38,31.65
232.24,120.27,35.71
173.52,76.56,49.0
158.5,76.39,43.03
232.18,133.24,63.51
191.96,87.13,41.99
143.66,55.69,65.14
126.64,53.12,71.12
128.16,56.01,72.73
