R,G,B
75.86,75.86,75.86
0.54,0.54,0.54
0.0,0.0,0.0
0.4,0.4,0.7272727272727273
1.75,1.87,3.83
66.47,89.67,65.85
81.05,118.08,79.07
90.16,135.46,102.77
83.08,119.56,82.81
88.91,133.51,101.09
82.53,116.99,77.79
77.97,110.04,124.53
81.22,98.65,130.6
139.76,125.71,119.22
98.32,90.67,94.42
134.75,150.19,168.47
154.75,171.06,195.78
154.23,170.84,195.61
157.27,173.2,194.75
116.38,155.88,154.76
139.68,167.57,162.39
121.41818181818182,139.0090909090909,138.12727272727273
129.6,133.99,133.99
226.07,239.41,244.78
211.87,221.27,228.05
221.09,230.89,237.77
227.56,240.64,245.2
226.9,239.9,248.34
221.66,233.38,240.99
97.92,111.89,119.27
1.96,1.94,3.79
68.71,68.71,69.27
118.93,118.93,118.93
36.27,36.27,36.27
0.48,0.48,0.48
1.2,1.2,1.2
87.39,87.39,87.39
0.63,0.63,0.63
0.0,0.0,0.0
0.42727272727272725,0.42727272727272725,0.42727272727272725
1.73,1.95,3.4
72.52,93.97,73.47
83.05,119.72,85.85
103.1,156.98,129.67
83.77,127.13,93.56
99.75,153.93,121.09
82.09,119.03,85.82
93.83,140.99,124.45
75.17,97.85,99.05
111.33,136.84,128.01
126.89,142.77,153.84
151.08,167.57,185.78
154.84,170.94,194.74
155.37,171.73,196.65
156.69,173.63,195.56
123.24,158.59,159.82
150.95,174.2,171.23
126.66363636363636,141.28181818181818,140.26363636363635
133.11,134.05,134.27
221.89,236.86,238.85
168.31,177.7,183.6
198.61,208.41,215.21
227.37,240.57,244.45
226.9,239.9,247.38
221.43,233.7,239.75
98.29,111.21,121.02
5.41,5.46,6.51
3.99,3.99,4.04
0.72,0.72,0.72
3.23,3.23,3.23
0.76,0.76,0.76
1.0,1.0,1.0
57.24,57.24,57.24
0.64,0.64,0.64
0.0,0.0,0.0
0.45454545454545453,0.45454545454545453,0.45454545454545453
1.88,2.0,2.99
66.36,90.68,69.95
81.19,116.71,81.12
92.47,142.86,112.17
78.03,118.5,83.87
90.07,137.3,105.05
79.3,116.62,82.12
132.47,164.19,165.88
160.57,170.17,189.97
119.26,125.32,130.03
121.09,123.09,136.8
140.18,154.06,173.25
154.29,169.73,195.73
155.73,169.46,195.26
156.3,171.62,193.94
114.79,155.79,155.55
137.72,168.88,163.64
114.82727272727273,134.35454545454544,133.95454545454547
131.51,134.7,135.62
224.63,240.04,240.3
175.89,185.0,189.87
203.03,212.35,220.07
226.95,240.64,243.23
226.74,239.78,247.02
222.46,233.42,238.94
97.33,111.49,122.27
11.55,11.4,11.42
132.38,132.66,132.4
51.41,51.41,51.41
62.78,62.78,62.78
2.68,2.68,2.68
0.99,0.99,0.99
82.35,82.35,82.35
0.36,0.36,0.36
0.0,0.0,0.0
0.4909090909090909,0.43636363636363634,0.43636363636363634
2.11,1.6,2.66
